user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,Text,hashtags,source,is_retweet,word,Datetime,Sentiment
🌸 コマンダー ビーナス 🌸,1.64076e+18,Sinnoh Region ,"She/Her Currently residing in both the Sinnoh and Unova regions. Self taught artist, learning digital art, loves to game. Pokémon nerd. #1 Saturn and N fan.",2019-02-10 18:46:36+00:00,328,524,33527,False,2023-03-28 17:03:09+00:00,a lot of these cars end up in south africa or in some place in dubai with the original license plate still attach ,,Twitter for iPhone,False,1,2023-03-28,Positive
بو فارس,1.64076e+18,,‏بوفارس,2021-05-13 18:23:58+00:00,1269,599,4676,False,2023-03-28 17:03:04+00:00, tovar r delighted to launch today in beautiful dubai the negotiations for a comprehensive economic partnership agreement cepa ,,Twitter for Android,False,1,2023-03-28,Positive
GIMME GIMME GIMME 🇸🇪🇸🇪🇸🇪,1.64076e+18,"Morpeth, England",Graps Enthusiast / Bad-ass M.C. (he/him),2010-01-26 17:11:56+00:00,263,879,78964,False,2023-03-28 17:02:56+00:00,had a fb post pop up where some bloke s met almiron at heathrow flying back from dubai or wherever someone s comme ,,Twitter Web App,False,1,2023-03-28,Neutral
𝙂𝙖𝙧𝙖𝙢 𝙢𝙖𝙨𝙖𝙖𝙡𝙖 🥵,1.64076e+18,"Uttar Pradesh, India",|| महादेव || हिन्दू 🚩|| workout || memes || epicure || traveling || DM Paid promo || follow @didyousaygaram,2021-04-08 04:30:48+00:00,7387,1403,105971,False,2023-03-28 17:02:50+00:00, dubai is asthetically beautiful ,,Twitter for Android,False,1,2023-03-28,Positive
Mazal Tov جاسم 🫀🧠,1.64076e+18,In Your Mind ,"I'm one step ahead🚶🏻‍♂️,Use your 🧠 or don't reply.
.שלום",2009-07-15 15:07:21+00:00,2655,1603,1731,False,2023-03-28 17:02:49+00:00, news dubai police arrest beggars during first five days of ramadan details yoursecuri ,['News'],Twitter for Android,False,1,2023-03-28,Positive
Niki O'Connor 😎♻️♥️🇳🇿🖤🌿⚽🌿,1.64076e+18,United Arab Emirates,"I love travel, photo's/videos, my cat, sport & my own brand sunnies 11B 👓♻️ #fanengagement Wellington Phoenix FOTY 14/15. Dream Big! 💛🖤 (Views are my own)",2009-06-09 09:07:47+00:00,1104,2897,38620,False,2023-03-28 17:02:42+00:00, massive here in dubai,,Twitter for iPhone,False,1,2023-03-28,Neutral
Blizz Uganda,1.64076e+18,Kampala Uganda,"For Leading Uganda Entertainment News, Celebrity Gossip, Uganda Updates and Music Downloads Check Us Out On https://t.co/H4wfMNhKC2  Email: info@blizz.co.ug",2012-09-26 21:57:12+00:00,6525,494,2169,False,2023-03-28 17:02:33+00:00,a dubai based renown sumbie vendor mackline juliet nakalema well known by her tiktok username macmeow who listed ,,Twitter Web App,False,1,2023-03-28,Neutral
MAHE Dubai,1.64076e+18,"Dubai, UAE","Official feed of Manipal Academy of Higher Education - MAHE, Dubai - a 5 Star Rated University as per KHDA, Dubai. #YourFutureIsHere",2011-10-05 12:37:41+00:00,2434,436,529,False,2023-03-28 17:02:12+00:00,say cheese mahe dubai s school of media and communication students and faculty recently had a blast attending th ,,Twitter Web App,False,1,2023-03-28,Neutral
Tharanga Maduwanthi,1.64076e+18,,Marketing,2022-06-17 16:07:53+00:00,5,117,82,False,2023-03-28 17:02:09+00:00, icymi check out our recap videos from singapore and dubai to relive the energy it s a must watch for anyone who ,"['ICYMI', 'Singapore', 'Dubai']",Twitter Web App,False,1,2023-03-28,Neutral
ahmed binsulayem,1.64076e+18,"Dubai, United Arab Emirates",@DMCCAuthority – the world’s leading Free Zone and Government of Dubai Authority. @DDE_by_DMCC @DGCX @dmcccoffee @DMCCTeaCentre @dmcccacaocentre @dmcccrypto,2010-01-08 13:06:29+00:00,6424,1867,39212,True,2023-03-28 17:02:01+00:00, tovar r delighted to launch today in beautiful dubai the negotiations for a comprehensive economic partnership agreement cepa ,,Twitter for iPhone,False,1,2023-03-28,Positive
Neah Gupta,1.64076e+18,,Live,2020-07-16 14:07:22+00:00,4,5,449,False,2023-03-28 17:01:58+00:00, i don t have surname in my passport can i get visa of dubai ,,Twitter for iPhone,False,1,2023-03-28,Neutral
BenGathers,1.64076e+18,Anywhere ,follower of Christ,2020-09-05 06:09:58+00:00,48,730,9881,False,2023-03-28 17:01:57+00:00, dubai wasn t built by money but by people who had vision visionary leaders produce wealth for their country a muslim n ,,Twitter for iPhone,False,1,2023-03-28,Neutral
Silas Edmonds (he/him) MA NPQH FRSA,1.64076e+18,"Ewell, Surrey","Principal of Ewell Castle School, a happy and successful independent co-educational school with a family ethos for pupils aged 3-18 on the Surrey/ London border",2014-01-21 08:53:57+00:00,1052,1439,9380,False,2023-03-28 17:01:49+00:00, here we go the cricket tour begins as the squads touch down in dubai lots of exciting content on its way ,,Twitter for iPhone,False,1,2023-03-28,Positive
Chris Holmes,1.64076e+18,Ravenswood ,"Chef, GFOP ,Hockey & Golf Guy #teamlh44 #mercedesamgformula1",2012-03-07 20:50:40+00:00,1008,2146,158810,False,2023-03-28 17:01:47+00:00, onthisday in cigar captured the inaugural million dubai world cup at nad al sheba racecourse united arab emira ,"['OnThisDay', 'Cigar']",Twitter Web App,False,1,2023-03-28,Neutral
YVonneStars 🪄🦋 ⚡,1.64076e+18,Nigeria,"Be a bush if you can't be a tree. If you can't be a highway, just be a trail. If you can't be a sun, be a star. For it isn't by size that you win or fail.",2020-07-22 15:05:20+00:00,1135,1134,20478,False,2023-03-28 17:01:47+00:00, dubai wasn t built by money but by people who had vision visionary leaders produce wealth for their country a muslim n ,,Twitter for Android,False,1,2023-03-28,Neutral
Angelique Bridgette,1.64076e+18,,,2023-02-25 21:46:47+00:00,13,23,0,False,2023-03-28 17:01:43+00:00, let there be light another day another university canadian university dubai aubh instead ,,Twitter Web App,False,1,2023-03-28,Positive
qamar,1.64076e+18,"Sindh, Pakistan",Love Pakistan,2023-02-06 06:01:37+00:00,70,38,124,False,2023-03-28 17:01:31+00:00, insignia scratch amp win get a chance to win dubai ticket gold coins amp many more location amazon outlet mall gt ,,Twitter for Android,False,1,2023-03-28,Positive
vishal_18.38,1.64076e+18,INDIA MAHARASHTRA,CRYPTO Is FUTURE,2021-07-16 16:18:30+00:00,13,51,590,False,2023-03-28 17:01:13+00:00, swap is gold sponsor of lovelyswap zero fee dex from finance crypto is the an ,"['LovelySwap', 'Crypto306']",Twitter Web App,False,1,2023-03-28,Neutral
Muazzam,1.64076e+18,"Mumbai, India",retweet and likes are not endorsement proud to be Indian Muslim,2018-04-30 04:33:38+00:00,3161,4244,279170,False,2023-03-28 17:01:13+00:00, bolsonaro is hiding in us after fleeing from brazil rajapaksha hid in singapore dubai putin has an arrest warrant from ic ,,Twitter for iPhone,False,1,2023-03-28,Negative
anbul,1.64076e+18,,funhouse mirrors and flawed logic,2010-07-27 16:43:54+00:00,552,392,28385,False,2023-03-28 17:01:11+00:00,i want the shawarma wrap i had in dubai for iftar today ,,Twitter for iPhone,False,1,2023-03-28,Neutral
vishal_18.38,1.64076e+18,INDIA MAHARASHTRA,CRYPTO Is FUTURE,2021-07-16 16:18:30+00:00,13,51,590,False,2023-03-28 17:01:11+00:00, swap is gold sponsor of lovelyswap zero fee dex from finance crypto is the angel ,"['LovelySwap', 'DEX', 'Crypto306']",Twitter Web App,False,1,2023-03-28,Neutral
krispy,1.64076e+18,Metaverse,"Proud Father & Husband. Intrepid Foodie & Traveller. Comic Art, @Pokemon TCG, @LEGO_Group & NFT Enthusiast. Posts Are My Own. PFP courtesy of @zaingaziani",2023-02-19 22:18:09+00:00,131,17,37,False,2023-03-28 17:01:10+00:00, nft so a khalistani is a person with a beard wearing a dark blue jacket wearing a p ,,Twitter Web App,False,1,2023-03-28,Negative
Twanna Charlyn,1.64076e+18,,,2023-02-25 21:33:51+00:00,13,22,0,False,2023-03-28 17:00:54+00:00, let there be light another day another university canadian university dubai aubh instead ,,Twitter Web App,False,1,2023-03-28,Positive
Emperor Of Africa 🌼,1.64076e+18,"Lagos, Nigeria","Cryptoenthusiast || Cryptotrader📊📈📉 || Cryptovendor || FX Analyst.

💙CHELSEA FC FAN💯

 Degen Player @Zkasino_io || #zkAnimals || #sakaba",2020-10-31 06:17:52+00:00,915,1154,13790,False,2023-03-28 17:00:36+00:00,ekueme ka ibu god bless you sir i hope others will follow suit we got men that can turn ala igbo to dubai me ,,Twitter for Android,False,1,2023-03-28,Neutral
WinoLOP,1.64076e+18,Indonesia,ARBITRUM,2012-09-21 05:37:29+00:00,123,56,3708,False,2023-03-28 17:00:31+00:00, cleaning up the beaches one bag at a time we re proud to kickstart ramadan with beach clean ups in bahrain and dubai alongs ,,Twitter for Android,False,1,2023-03-28,Positive
Translation Services & Arab Laws Online,1.64076e+18,"Dubai, U.A.E",Communication Legal Translation | Translation Services | 26 + Yrs Experience | 70+ Languages | 53 Services,2014-07-31 10:32:28+00:00,1322,1474,340,False,2023-03-28 17:00:30+00:00, high quality english subtitling services in dubai call whatsapp ,,SocialPilot.co,False,1,2023-03-28,Positive
Dayu 🌻 •freetag•,1.64076e+18,,🍀🍀🍀 Bismillah Bigwin 🍀🍀🍀,2022-02-19 14:47:50+00:00,725,3281,10065,False,2023-03-28 17:00:29+00:00, icymi check out our recap videos from singapore and dubai to relive the energy it s a must watch for anyone who ,"['ICYMI', 'Singapore', 'Dubai']",Twitter for Android,False,1,2023-03-28,Neutral
Ketan Patel,1.64076e+18,"Florida, USA 🇺🇸",big fan of cricket 🏏🏏🇮🇳🇮🇳,2017-09-09 22:55:00+00:00,35,108,42016,False,2023-03-28 17:00:28+00:00, enjoy in dubai,['Dubai'],Twitter for iPhone,False,1,2023-03-28,Positive
Detour,1.64076e+18,,Best authentic stories in Black Travel.,2022-03-05 15:17:49+00:00,110,94,86,False,2023-03-28 17:00:23+00:00,thanks to an agreement between united and emirates passengers flying out of newark new jersey can now take a conv ,,True Anthem,False,1,2023-03-28,Positive
⬢ Hexstatic ⬢,1.64076e+18,,"#Hex OG , Music Producer and Sound Designer Promo/Film/Tv/Ad/Games etc. #Hex $Hex Stake it till you make it ! @Hexphoria",2020-01-26 22:14:24+00:00,1283,1044,36640,False,2023-03-28 17:00:18+00:00, crypto i love what elsalvador dubai singapore and hongkong are doing with their crypto regulation unitedstates and e ,"['ElSalvador', 'Dubai', 'Singapore', 'HongKong', 'crypto', 'UnitedStates']",Twitter for Android,False,1,2023-03-28,Positive
Karine Peg,1.64076e+18,,,2023-02-25 21:37:38+00:00,13,22,0,False,2023-03-28 17:00:17+00:00, let there be light another day another university canadian university dubai aubh instead ,,Twitter Web App,False,1,2023-03-28,Positive
AI & Web3 Technology With BlockChain,1.64076e+18,London,"🏖 $10,000,000 Weekly Draw Prize - You Could Be The Next!
🛫 eCommerce Platform - buy $1,000 Get $1,000
📲 iPhones Give Away Every Week",2021-09-13 21:40:41+00:00,1789,1035,859,False,2023-03-28 17:00:13+00:00, award winning ecomm platform in dubai ecrypto cashback buy exotic amp ,,Twitter Web App,False,1,2023-03-28,Positive
JP,1.64076e+18,"Dubai, United Arab Emirates","🇦🇪 20 • $10,000,000 Sold Over Text • Teaching You How To Network with 6-7 Figure Entrepreneurs • DM "" Freedom "" to get started.  • @ReachTWR Member",2022-05-10 16:20:51+00:00,897,96,1817,False,2023-03-28 17:00:09+00:00, the cost of living in dubai is cheap but the roi of networking and working with millionaires is and will always be higher ,,Tweet Hunter Pro,False,1,2023-03-28,Positive
نـَدْىٰ. 🕊,1.64076e+18,U.A.E ,اللّهم إنّي أسْألُك رِضاكَ و الجنّة ~,2012-01-21 13:37:12+00:00,211,278,2881,False,2023-03-28 17:00:04+00:00, nft a made up pattern only perpetuated in your safe spaces,,Twitter Web App,False,1,2023-03-28,Positive
Visit Dubai USA,1.64076e+18,"Dubai, United Arab Emirates","Welcome to Dubai’s official tourism account.
#1 Global Destination on TripAdvisor Travellers' Choice Awards in 2022. #VisitDubai",2014-04-27 08:55:00+00:00,9092,146,1818,True,2023-03-28 17:00:03+00:00,stress less dubai more tag someone you d take parasailing with you ig nemo watersports dubai ig bonvoyagepr ,,Sprinklr,False,1,2023-03-28,Positive
Alejandro,1.64076e+18,Medellin/NYC,"Venezuelan-American. Alpine Ski, Futbol, food & travel. #MarielyChacon",2008-10-22 17:12:04+00:00,780,2620,29163,False,2023-03-28 17:00:02+00:00, zachgriff curious about what it was like onboard s inaugural flight from newark to dubai a ,,Twitter for iPhone,False,1,2023-03-28,Negative
Carlos  Conceicao ツ,1.64076e+18,Switzerland,"Ethical Hacker |
System Analyst |
Taekwondo Sportler |
TH-DS3DEFF8  
always accept bitcoins thanks 👍  bc1qwyerkrh7j6thy9mt8vnngy9z7h8gd79l97xmce",2008-08-05 21:39:38+00:00,191,152,476,False,2023-03-28 17:00:01+00:00, touchdown in christchurch a has resumed daily services from dubai to christchurch via sydney after year ,,7L3E1T,False,1,2023-03-28,Neutral
Jax-Jaxier UG 256 🇺🇬,1.64076e+18,Uganda,Long live uganda,2020-04-29 17:47:50+00:00,6,155,5,False,2023-03-28 16:59:49+00:00,kati masaka people will say this is dubai ba dear this is nssf pension tower ,,Twitter for Android,False,1,2023-03-28,Neutral
LastKing👑,1.64076e+18,Promised land,"kedi healthcare consultant, alternative medicine practitioner, Biafran.",2012-03-24 17:31:54+00:00,709,230,4628,False,2023-03-28 16:59:48+00:00, why are these muslims different from the ones we have in northern nigeria they are so intelligent amp kno ,,Twitter for iPhone,False,1,2023-03-28,Positive
OBIDATTI FOR NEW NIGERIA,1.64076e+18,,,2023-02-16 05:44:15+00:00,92,345,5786,False,2023-03-28 16:59:41+00:00, dubai wasn t built by money but by people who had vision visionary leaders produce wealth for their country a muslim n ,,Twitter for Android,False,1,2023-03-28,Neutral
Ndoni’yabathethwa🥚,1.64076e+18,"Johannesburg, South Africa",,2020-01-21 09:54:39+00:00,2053,2163,12445,False,2023-03-28 16:59:41+00:00, for anyone who s cohabitated at which point in the relationship did come to this decision i know a couple who moved ,,Twitter for iPhone,False,1,2023-03-28,Neutral
Fantasma,1.64076e+18,My feelings,Tooth and Nail,2017-03-26 01:39:46+00:00,5286,4345,57403,False,2023-03-28 16:59:40+00:00, i am excited to join this constellation of change makers and icons at the edition of the international women leadership c ,,Twitter for iPhone,False,1,2023-03-28,Positive
Rob Ingham,1.64076e+18,Montenegro,"Living, working and enjoying being in Montenegro!",2009-09-11 14:05:11+00:00,44,78,3834,False,2023-03-28 16:59:32+00:00, really really sorry to hear this met carlton quite a few times in dubai when we were coaching kids s ,,Twitter for iPhone,False,1,2023-03-28,Negative
SENATOR RENE7ADE,1.64076e+18,"Lagos, Nigeria","COOL, CALM & UNDERSTANDING;
football lover, Arsenal Fan.",2010-07-18 05:04:29+00:00,480,2771,9331,False,2023-03-28 16:59:32+00:00, dubai wasn t built by money but by people who had vision visionary leaders produce wealth for their country a muslim n ,,Twitter for Android,False,1,2023-03-28,Neutral
Ms. Vee,1.64076e+18,,i can only be me,2018-11-16 00:29:37+00:00,328,474,36673,False,2023-03-28 16:59:29+00:00,travel agent rates are my favorite i can book a trip to dubai for less than k who wants to join my travel team ,,Twitter for iPhone,False,1,2023-03-28,Positive
ManCity ne Barca,1.64076e+18,"Mars, PA",Pressure Cooker,2014-07-08 11:36:45+00:00,2186,2227,17515,False,2023-03-28 16:59:27+00:00,so y all attacked this girl when she was right there is no destination in zim you can t tour for usd you can ,,Twitter for Android,False,1,2023-03-28,Positive
Owolabi Oluyemi Yavis,1.64076e+18,"Lagos, Nigeria",#1 Logistics Expert!,2022-03-30 07:15:27+00:00,141,158,16783,False,2023-03-28 16:59:25+00:00, dinomelaye your scornful swag will be an asset if you were striving to win hoh in bbnaija or bbtitans while yo ,,Twitter for Android,False,1,2023-03-28,Positive
Catrice Joi,1.64076e+18,,,2023-02-25 21:34:03+00:00,13,22,0,False,2023-03-28 16:59:22+00:00, let there be light another day another university canadian university dubai aubh instead ,,Twitter Web App,False,1,2023-03-28,Positive
Angela,1.64076e+18,,,2022-01-19 06:45:34+00:00,5,14,1163,False,2023-03-28 16:59:11+00:00,i can t wait to go to dubai,,Twitter for iPhone,False,1,2023-03-28,Neutral
uMavulakuvaliwethembinkani!,1.64076e+18,,,2022-11-29 08:22:13+00:00,227,695,3963,False,2023-03-28 16:59:02+00:00, zed koudonaris smelts gold stock in zim sells it to pastor paul kamlesh pattni in the al jazeera expos pattni pays zed ,,Twitter for Android,False,1,2023-03-28,Neutral
Alexis Chigoziri,1.64076e+18,"Lagos, Nigeria","King, Ngwa, Igbo, Capricorn, Anglican, Manchester United, Outsider, Accountant, A.G.O & Real Estate Consultant @MAZIRI RESOURCES.
Proudly OBIdient 💯",2011-08-30 07:20:55+00:00,2477,2709,35347,False,2023-03-28 16:59:00+00:00, dubai wasn t built by money but by people who had vision visionary leaders produce wealth for their country a muslim n ,,Twitter for Android,False,1,2023-03-28,Neutral
🐾A͜͡R͜͡T͜͡H͜͡U͜͡R͜͡🐶,1.64076e+18,Anywhere you want me,"🐶| WhatsApp +256774347021 for business. kuba silina love, ndi mukowu atte tomanjyaa 😒",2020-12-09 17:47:35+00:00,4239,2321,124817,False,2023-03-28 16:58:57+00:00, source at always on the plane wasn t he going to breastfeed the snake in dubai ,,Twitter for iPhone,False,1,2023-03-28,Neutral
Augustine James,1.64076e+18,,,2022-08-28 14:11:03+00:00,81,541,12032,False,2023-03-28 16:58:55+00:00, dubai wasn t built by money but by people who had vision visionary leaders produce wealth for their country a muslim n ,,Twitter for Android,False,1,2023-03-28,Neutral
Laveta Aleta,1.64076e+18,,,2023-02-25 21:23:05+00:00,13,20,0,False,2023-03-28 16:58:54+00:00, let there be light another day another university canadian university dubai aubh instead ,,Twitter Web App,False,1,2023-03-28,Positive
